Date/Time (PST),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
04-06-2019 01:00,37.51,96,31.4,-7999
04-06-2019 00:00,37.87,95.1,31.29,-7999
03-06-2019 23:00,38.49,93.2,31.83,-7999
03-06-2019 22:00,38.36,89.4,31.36,-7999
03-06-2019 21:00,39.57,84.9,31.6,-7999
03-06-2019 20:00,41.28,79.26,31.89,-7999
03-06-2019 19:00,44.45,66.14,32.09,-7999
03-06-2019 18:00,47.38,57.88,31.98,-7999
03-06-2019 17:00,49.82,52.69,32.02,-7999
03-06-2019 16:00,52.14,52.14,30.9,-7999
03-06-2019 15:00,51.5,53.15,31.41,-7999
03-06-2019 14:00,51.62,53.35,31.36,-7999
03-06-2019 13:00,51.75,56.22,31.41,-7999
03-06-2019 12:00,50.4,59.63,32.08,-7999
03-06-2019 11:00,50.18,61.21,31.88,-7999
03-06-2019 10:00,46.53,67.92,29.94,-7999
03-06-2019 09:00,44.11,70.87,33.1,-7999
03-06-2019 08:00,42.03,75.32,32.67,-7999
03-06-2019 07:00,38.85,88.5,32.77,-7999
03-06-2019 06:00,38.61,90.2,31.96,-7999
03-06-2019 05:00,37.99,90.2,33.17,-7999
03-06-2019 04:00,38.73,87.3,33.18,-7999
03-06-2019 03:00,39.32,90.8,32.76,-7999
03-06-2019 02:00,40.42,97.3,32.7,-7999
03-06-2019 01:00,44.08,97.5,32.76,-7999
03-06-2019 00:00,46.53,94.2,33.03,-7999
02-06-2019 23:00,47.27,91.6,32.89,-7999
02-06-2019 22:00,47.88,88.4,33.16,-7999
02-06-2019 21:00,48.11,90.9,33.06,-7999
02-06-2019 20:00,49.08,88.2,33.09,-7999
02-06-2019 19:00,51.89,81.9,33.25,-7999
02-06-2019 18:00,54.93,75.5,33.43,-7999
02-06-2019 17:00,58.09,67.64,33.48,-7999
02-06-2019 16:00,61.14,51.69,33.51,-7999
02-06-2019 15:00,62.72,52.5,33.55,-7999
02-06-2019 14:00,63.91,49.76,32.27,-7999
02-06-2019 13:00,63.91,47.17,32.53,-7999
02-06-2019 12:00,63.21,48.48,32.2,-7999
02-06-2019 11:00,59.81,53.34,33.08,-7999
02-06-2019 10:00,58.97,57.71,33.04,-7999
02-06-2019 09:00,56.44,65.1,34.57,-7999
02-06-2019 08:00,52.55,73.17,35.51,-7999
02-06-2019 07:00,50.46,78.62,35.84,-7999
02-06-2019 06:00,46.56,94.5,35.92,-7999
02-06-2019 05:00,46.07,94.4,36.19,-7999
02-06-2019 04:00,44.11,95.9,36.46,-7999
02-06-2019 03:00,44.97,99.9,36.32,-7999
02-06-2019 02:00,45.82,99.9,36.19,-7999
02-06-2019 01:00,46.29,99.9,36.17,-7999
02-06-2019 00:00,46.78,99.9,36.65,-7999
01-06-2019 23:00,47.02,99.9,36.38,-7999
01-06-2019 22:00,47.64,97,36.32,-7999
01-06-2019 21:00,48.36,96.8,36.27,-7999
01-06-2019 20:00,50.06,89.3,36.44,-7999
01-06-2019 19:00,53.59,77.07,36.37,-7999
01-06-2019 18:00,56.76,66.91,36.4,-7999
01-06-2019 17:00,59.56,62.67,36.5,-7999
01-06-2019 16:00,61.14,60.34,35.52,-7999
01-06-2019 15:00,62.96,51.41,35.83,-7999
01-06-2019 14:00,64.28,50.78,35.95,-7999
01-06-2019 13:00,64.89,44.32,35.62,-7999
01-06-2019 12:00,63.33,45.49,35.55,-7999
01-06-2019 11:00,61.02,46.25,36.99,-7999
01-06-2019 10:00,59.93,42.1,38.17,-7999
01-06-2019 09:00,58.03,44.65,37.26,-7999
01-06-2019 08:00,54.97,46.83,38.66,-7999
01-06-2019 07:00,52.79,45.69,39.87,-7999
01-06-2019 06:00,49.85,57.01,39.2,-7999
01-06-2019 05:00,47.91,65.07,39.56,-7999
01-06-2019 04:00,46.66,72.69,39.74,-7999
01-06-2019 03:00,48.5,86.5,39.6,-7999
01-06-2019 02:00,49.36,83.1,39.67,-7999
01-06-2019 01:00,49.48,85.4,37.86,-7999
01-06-2019 00:00,49.36,84.4,39.6,-7999
31-05-2019 23:00,48.99,83,39.07,-7999
31-05-2019 22:00,49.23,83.2,39.34,-7999
31-05-2019 21:00,50.18,85.1,39.4,-7999
31-05-2019 20:00,52.02,75.46,39.14,-7999
31-05-2019 19:00,56.41,71.35,39.46,-7999
31-05-2019 18:00,58.34,67.65,38.84,-7999
31-05-2019 17:00,61.16,59.6,38.31,-7999
31-05-2019 16:00,63.45,56.52,39.44,-7999
31-05-2019 15:00,66.6,54.73,38.7,-7999
31-05-2019 14:00,67.46,53.17,39.23,-7999
31-05-2019 13:00,67.22,54.25,38.97,-7999
31-05-2019 12:00,66.36,53.3,38.97,-7999
31-05-2019 11:00,63.46,67.49,40.1,-7999
31-05-2019 10:00,63.01,69.15,41.04,-7999
31-05-2019 09:00,58.15,79.82,42.09,-7999
31-05-2019 08:00,52.02,99.9,41.34,-7999
31-05-2019 07:00,50.67,100,42.48,-7999
31-05-2019 06:00,49.71,99.9,42.45,-7999
31-05-2019 05:00,48.85,99.9,42.44,-7999
31-05-2019 04:00,49.11,99.9,41.89,-7999
31-05-2019 03:00,49.34,99.8,42.45,-7999
31-05-2019 02:00,50.08,100,42.59,-7999
31-05-2019 01:00,50.69,99.8,40.3,-7999
31-05-2019 00:00,50.94,99.8,42.92,-7999
30-05-2019 23:00,50.2,100,42.72,-7999
30-05-2019 22:00,49.95,99.8,43.79,-7999
30-05-2019 21:00,50.55,96.4,43.82,-7999
30-05-2019 20:00,52.01,91.8,43.57,-7999
30-05-2019 19:00,56.29,82,43.61,-7999
30-05-2019 18:00,58.71,76.57,43.81,-7999
30-05-2019 17:00,60.9,69.74,43.43,-7999
30-05-2019 16:00,63.17,47.79,42.45,-7999
30-05-2019 15:00,67.71,47.86,43.65,-7999
30-05-2019 14:00,65.87,50.78,43.25,-7999
30-05-2019 13:00,65.89,54.13,42.42,-7999
30-05-2019 12:00,60.76,71.57,43.18,-7999
30-05-2019 11:00,58.83,78.2,44.21,-7999
30-05-2019 10:00,54.45,85,45.34,-7999
30-05-2019 09:00,50.31,95.2,43.95,-7999
30-05-2019 08:00,47.27,99.9,45.11,-7999
30-05-2019 07:00,46.41,99.9,46.18,-7999
30-05-2019 06:00,44.72,99.9,44.98,-7999
30-05-2019 05:00,44.6,99.9,46.46,-7999
30-05-2019 04:00,43.74,99.9,46.66,-7999
30-05-2019 03:00,44.72,99.8,46.73,-7999
30-05-2019 02:00,44.71,99.9,44.79,-7999
30-05-2019 01:00,45.56,100,46.7,-7999
30-05-2019 00:00,45.55,99.9,46.72,-7999
29-05-2019 23:00,46.41,99.8,46.85,-7999
29-05-2019 22:00,46.78,100,46.85,-7999
29-05-2019 21:00,46.78,99.9,46.85,-7999
29-05-2019 20:00,46.78,99.9,46.25,-7999
29-05-2019 19:00,48.6,95.5,46.08,-7999
29-05-2019 18:00,50.55,93.5,46.37,-7999
29-05-2019 17:00,51.16,93.7,46.32,-7999
29-05-2019 16:00,52.84,85.2,46.18,-7999
29-05-2019 15:00,56.39,75.01,45.65,-7999
29-05-2019 14:00,58.08,68.31,46.78,-7999
29-05-2019 13:00,58.22,68.32,45.28,-7999
29-05-2019 12:00,54.2,77.21,46.43,-7999
29-05-2019 11:00,50.31,86.4,47.98,-7999
29-05-2019 10:00,47.51,93.6,46.92,-7999
29-05-2019 09:00,45.55,99.8,48.6,-7999
29-05-2019 08:00,44.6,99.9,48.94,-7999
29-05-2019 07:00,43.37,99.8,49.01,-7999
29-05-2019 06:00,42.88,99.8,49.34,-7999
29-05-2019 05:00,42.76,99.9,49.08,-7999
29-05-2019 04:00,42.26,99.8,48.94,-7999
29-05-2019 03:00,42.39,99.8,49.61,-7999
29-05-2019 02:00,42.63,99.9,48.81,-7999
29-05-2019 01:00,43.12,99.9,48.74,-7999
29-05-2019 00:00,43.12,99.9,47.6,-7999
28-05-2019 23:00,43.37,99.9,47.93,-7999
28-05-2019 22:00,44.69,95.2,48.26,-7999
28-05-2019 21:00,45.92,90.6,48.93,-7999
28-05-2019 20:00,47.01,87.7,49.16,-7999
28-05-2019 19:00,49.08,83.1,47.85,-7999
28-05-2019 18:00,51.87,75.09,48.84,-7999
28-05-2019 17:00,55.92,69.85,49.38,-7999
28-05-2019 16:00,54.05,70.91,48.5,-7999
28-05-2019 15:00,58.82,61.51,48.78,-7999
28-05-2019 14:00,59.42,59.66,49.07,-7999
28-05-2019 13:00,58.56,62.11,48.39,-7999
28-05-2019 12:00,58.09,60.69,49.3,-7999
28-05-2019 11:00,56.15,63.09,50.08,-7999
28-05-2019 10:00,55.06,65.42,50.24,-7999
28-05-2019 09:00,53.28,68.6,49.67,-7999
28-05-2019 08:00,47.15,84.6,50.74,-7999
28-05-2019 07:00,48.28,85.4,50.15,-7999
28-05-2019 06:00,45.09,95.3,50.89,-7999
28-05-2019 05:00,44.23,96.6,52.03,-7999
28-05-2019 04:00,43.62,95.3,51.63,-7999
28-05-2019 03:00,43.98,93,51.36,-7999
28-05-2019 02:00,44.23,94.7,51.76,-7999
28-05-2019 01:00,44.6,96.4,51.69,-7999
28-05-2019 00:00,44.97,92.6,51.22,-7999
27-05-2019 23:00,45.55,88.8,51.61,-7999
27-05-2019 22:00,46.78,85.2,51.68,-7999
27-05-2019 21:00,48.24,79.98,51.97,-7999
27-05-2019 20:00,49.94,76.35,50.93,-7999
27-05-2019 19:00,51.17,76.89,49.99,-7999
27-05-2019 18:00,52.5,74.7,50.83,-7999
27-05-2019 17:00,54.57,73.93,52.47,-7999
27-05-2019 16:00,57.97,64.44,50.78,-7999
27-05-2019 15:00,58.58,61.92,51.45,-7999
27-05-2019 14:00,59.81,57.02,50.91,-7999
27-05-2019 13:00,57.48,62.47,52.99,-7999
27-05-2019 12:00,54.9,62.74,52.25,-7999
27-05-2019 11:00,56.5,57.08,51.98,-7999
27-05-2019 10:00,56.53,55.47,53.13,-7999
27-05-2019 09:00,54.61,54.2,53.73,-7999
27-05-2019 08:00,49.85,63.08,54.23,-7999
27-05-2019 07:00,49,65.95,54.48,-7999
27-05-2019 06:00,47.05,68.83,54.85,-7999
27-05-2019 05:00,45.83,73.26,54.85,-7999
27-05-2019 04:00,45.09,71.76,54.71,-7999
27-05-2019 03:00,44.97,75.78,54.71,-7999
27-05-2019 02:00,45.7,74.42,54.92,-7999
27-05-2019 01:00,45.58,75.99,54.98,-7999
27-05-2019 00:00,45.21,75.51,54.71,-7999
26-05-2019 23:00,45.58,76.67,54.85,-7999
26-05-2019 22:00,45.46,78.24,54.65,-7999
26-05-2019 21:00,44.35,82.2,54.58,-7999
26-05-2019 20:00,45.09,81.5,54.65,-7999
26-05-2019 19:00,45.92,79.51,54.9,-7999
26-05-2019 18:00,47.15,79.03,54.43,-7999
26-05-2019 17:00,46.53,80.1,55.17,-7999
26-05-2019 16:00,47.51,81.2,55.04,-7999
26-05-2019 15:00,46.29,80.1,54.77,-7999
26-05-2019 14:00,46.41,82.2,55.17,-7999
26-05-2019 13:00,43.83,87.6,55.31,-7999
26-05-2019 12:00,45.92,88.3,54.63,-7999
26-05-2019 11:00,45.06,89,54.77,-7999
26-05-2019 10:00,43.73,88.2,55.54,-7999
26-05-2019 09:00,43.62,86.5,55.65,-7999
26-05-2019 08:00,43.86,84,55.92,-7999
26-05-2019 07:00,42.63,90,56.46,-7999
26-05-2019 06:00,42.39,87.4,55.79,-7999
26-05-2019 05:00,42.76,87.6,56.06,-7999
26-05-2019 04:00,43.74,79.47,56.32,-7999
26-05-2019 03:00,43.88,75.94,55.82,-7999
26-05-2019 02:00,42.78,78.4,56.41,-7999
26-05-2019 01:00,43.03,79.29,56.41,-7999
26-05-2019 00:00,41.43,86.9,56.74,-7999
25-05-2019 23:00,39.59,93.5,56.74,-7999
25-05-2019 22:00,39.47,96.6,55.94,-7999
25-05-2019 21:00,39.34,99.8,55.6,-7999
25-05-2019 20:00,38.49,99.8,56.14,-7999
25-05-2019 19:00,39.22,100,55.13,-7999
25-05-2019 18:00,39.69,98.7,54.58,-7999
25-05-2019 17:00,40.06,99.9,56.18,-7999
25-05-2019 16:00,38.96,99.9,55.49,-7999
25-05-2019 15:00,38.59,99.8,56.17,-7999
25-05-2019 14:00,38.59,99.9,56.23,-7999
25-05-2019 13:00,39.21,99.9,55.63,-7999
25-05-2019 12:00,38.1,99.9,55.17,-7999
25-05-2019 11:00,38.7,99.9,55.45,-7999
25-05-2019 10:00,39.32,99.8,54.18,-7999
25-05-2019 09:00,39.7,99.9,56.23,-7999
25-05-2019 08:00,38.98,99.9,56.27,-7999
25-05-2019 07:00,37.63,99.8,56.47,-7999
25-05-2019 06:00,35.93,99.9,56.63,-7999
25-05-2019 05:00,35.31,99.9,56.37,-7999
25-05-2019 04:00,35.8,99.8,57.05,-7999
25-05-2019 03:00,36.05,100,57.04,-7999
25-05-2019 02:00,35.8,100,57.18,-7999
25-05-2019 01:00,35.92,99.9,57.59,-7999
25-05-2019 00:00,36.04,99.9,57.59,-7999
24-05-2019 23:00,36.52,99.9,57.48,-7999
24-05-2019 22:00,37.26,99.8,57.35,-7999
24-05-2019 21:00,37.63,99.8,56.41,-7999
24-05-2019 20:00,37.5,99.9,55.26,-7999
24-05-2019 19:00,37.75,99.8,57.82,-375.5
24-05-2019 18:00,37.74,99.9,57.76,-362.1
24-05-2019 17:00,38.46,99.9,55.51,-348.8
24-05-2019 16:00,40.05,99.7,57.4,-7999
24-05-2019 15:00,39.81,99.8,56.86,-7999
24-05-2019 14:00,40.67,97.1,57.67,-7999
24-05-2019 13:00,40.67,96.7,57.67,-7999
24-05-2019 12:00,40.19,99.8,57.64,-7999
24-05-2019 11:00,39.21,99.8,57.77,-7999
24-05-2019 10:00,38.23,99.9,57.5,-7999
24-05-2019 09:00,38.85,100,57.36,-431.8
24-05-2019 08:00,39.2,99.9,57.78,-426.5
24-05-2019 07:00,39.94,99.9,58.06,-419.4
24-05-2019 06:00,40.93,99.9,57.04,-416.5
24-05-2019 05:00,40.18,99.8,57.67,-402.5
24-05-2019 04:00,40.67,98.8,57.94,-387.6
24-05-2019 03:00,42.88,92.6,57.94,-7999
24-05-2019 02:00,44.11,88.9,59.01,-7999
24-05-2019 01:00,44.35,84,58.2,-7999
24-05-2019 00:00,44.23,82.6,58.34,-7999
23-05-2019 23:00,44.23,90.2,58.27,-7999
23-05-2019 22:00,45.33,86.2,58.88,-7999
23-05-2019 21:00,46.04,85.4,59.33,-7999
23-05-2019 20:00,48.73,77.38,58.55,-7999
23-05-2019 19:00,51.17,67.69,58.58,-7999
23-05-2019 18:00,53.25,63.53,58.31,-7999
23-05-2019 17:00,53.62,66.05,58.45,-7999
23-05-2019 16:00,51.29,73.96,58.71,-7999
23-05-2019 15:00,48.56,83.9,58.77,-7999
23-05-2019 14:00,58.83,52.93,58.42,-7999
23-05-2019 13:00,58.3,53.25,57.67,-7999
23-05-2019 12:00,59.65,46.17,58.34,-7999
23-05-2019 11:00,58.71,42.1,59.09,-7999
23-05-2019 10:00,57.01,41.42,59.2,-7999
23-05-2019 09:00,55.09,39.47,58.45,-7999
23-05-2019 08:00,52.91,48.21,59.74,-7999
23-05-2019 07:00,50.95,53.46,61.14,-7999
23-05-2019 06:00,47.29,62.2,61.18,-7999
23-05-2019 05:00,46.93,52.32,61.43,-7999
23-05-2019 04:00,46.43,54.57,61.64,-7999
23-05-2019 03:00,46.68,56.75,61.56,-7999
23-05-2019 02:00,47.05,58.66,61.69,-7999
23-05-2019 01:00,46.19,60.1,61.96,-7999
23-05-2019 00:00,45.83,63.03,60.89,-7999
22-05-2019 23:00,45.46,68.28,61.69,-7999
22-05-2019 22:00,45.7,68.49,61.63,-7999
22-05-2019 21:00,45.83,69.85,61.56,-7999
22-05-2019 20:00,45.69,69.84,61.57,-7999
22-05-2019 19:00,46.16,71.53,61.34,-7999
22-05-2019 18:00,48.11,72.61,61.3,-7999
22-05-2019 17:00,48.85,70.7,61.5,-7999
22-05-2019 16:00,48.96,72.6,61.13,-7999
22-05-2019 15:00,51.04,69.12,61.13,-7999
22-05-2019 14:00,51.53,68.64,61.13,-7999
22-05-2019 13:00,52.39,63.46,60.46,-7999
22-05-2019 12:00,51.29,73.48,60.79,-7999
22-05-2019 11:00,47.76,80.3,61.08,-399.3
22-05-2019 10:00,46.04,87.2,60.27,-384
22-05-2019 09:00,45.95,77.63,61.29,-344.3
22-05-2019 08:00,42.03,96,62.08,-259.2
22-05-2019 07:00,40.08,99.8,62.18,-221.8
22-05-2019 06:00,38.24,99.9,62.04,-248.7
22-05-2019 05:00,36.78,99.8,61.62,-196.1
22-05-2019 04:00,36.9,100,61.55,-204.6
22-05-2019 03:00,37.14,99.8,61.89,-142
22-05-2019 02:00,37.14,99.9,61.5,-127.7
22-05-2019 01:00,37.26,99.8,61.78,-136.6
22-05-2019 00:00,38.85,99.8,61.58,-132.7
21-05-2019 23:00,39.22,99.9,62.05,-153.7
21-05-2019 22:00,39.59,100,62.18,-140.4
21-05-2019 21:00,38.73,99.8,61.91,-130.4
21-05-2019 20:00,40.3,99.9,62.16,-232.3
21-05-2019 19:00,41.9,95.4,61.63,-336.6
21-05-2019 18:00,42.26,94.5,62.5,-361
21-05-2019 17:00,42.99,92.8,61.58,-259.6
21-05-2019 16:00,44.33,87.6,62.68,-420.7
21-05-2019 15:00,43.47,89.7,61.86,-403.3
21-05-2019 14:00,43.22,88.9,61.08,-434.2
21-05-2019 13:00,44.68,87.1,62.04,-7999
21-05-2019 12:00,43.34,86.9,62.55,-7999
21-05-2019 11:00,43.08,87.1,62.45,-7999
21-05-2019 10:00,43.83,83.8,61.88,-443
21-05-2019 09:00,42.88,83.8,62.9,310.3
21-05-2019 08:00,40.82,88,62.85,309.6
21-05-2019 07:00,39.35,92.3,63.12,393
21-05-2019 06:00,37.65,94.4,63.61,421.5
21-05-2019 05:00,35.07,96.8,63.74,415.8
21-05-2019 04:00,36.18,99.8,63.47,406.2
21-05-2019 03:00,36.17,99.9,63.82,402.9
21-05-2019 02:00,36.55,99.9,63.87,402.4
21-05-2019 01:00,36.05,99.9,63.47,406.2
21-05-2019 00:00,33.11,99.9,63.47,405.2
20-05-2019 23:00,32.61,99.8,63.47,404
20-05-2019 22:00,32.86,99.9,63.47,406.3
20-05-2019 21:00,32.98,100,63.47,404
20-05-2019 20:00,32.86,99.9,63.34,405
20-05-2019 19:00,33.34,99.8,63.5,403.7
20-05-2019 18:00,34.8,99.9,63.39,376
20-05-2019 17:00,38.46,98,63.84,336
20-05-2019 16:00,40.05,96.8,63.24,273.3
20-05-2019 15:00,41.16,97.9,63.44,310.7
20-05-2019 14:00,41.04,97.2,63.51,301.1
20-05-2019 13:00,41.77,92.5,63.84,334.6
20-05-2019 12:00,40.91,93.1,63.44,354.2
20-05-2019 11:00,41.53,92.6,63.71,342.6
20-05-2019 10:00,41.16,94.4,63.51,343.5
20-05-2019 09:00,41.28,93.1,63.57,357.8
20-05-2019 08:00,39.84,96.3,63.72,344.6
20-05-2019 07:00,38.73,95.7,63.25,364.3
20-05-2019 06:00,37.38,95.9,64.45,376.4
20-05-2019 05:00,36.65,99.8,64.05,356
20-05-2019 04:00,36.27,100,64.26,341.8
20-05-2019 03:00,38.49,99.8,64.19,308.7
20-05-2019 02:00,38.98,99.9,64.06,354.1
20-05-2019 01:00,39.21,97,63.4,343.7
20-05-2019 00:00,40.07,96.3,64.76,263.4
19-05-2019 23:00,40.91,94.6,64.65,249.2
19-05-2019 22:00,40.91,94.5,64.38,230.7
19-05-2019 21:00,41.41,94.3,63.17,206
19-05-2019 20:00,41.53,93.5,64.51,174.7
19-05-2019 19:00,43.1,90.8,64.43,109.6
19-05-2019 18:00,46.77,82.8,64.17,80.7
19-05-2019 17:00,47.61,79.55,64.62,59.54
19-05-2019 16:00,49.81,69.59,64.5,32.65
19-05-2019 15:00,53.62,45.67,63.95,16.75
19-05-2019 14:00,49.42,52.88,64.47,26.55
19-05-2019 13:00,52.36,49.54,64,8.98
19-05-2019 12:00,50.8,54.26,63.94,8.7
19-05-2019 11:00,47.39,64.85,64.7,72.37
19-05-2019 10:00,43.49,71.28,65.59,188.9
19-05-2019 09:00,42.88,77.08,66.12,237.6
19-05-2019 08:00,41.04,80.2,66.66,289.1
19-05-2019 07:00,40.2,82.2,66.54,327.7
19-05-2019 06:00,39.22,85.6,66.61,333
19-05-2019 05:00,38.73,87.1,65.6,345.4
19-05-2019 04:00,39.47,83.4,66.34,329.2
19-05-2019 03:00,38.98,85.4,65.94,330.3
19-05-2019 02:00,39.71,83.7,65.6,330.4
19-05-2019 01:00,39.34,84.5,66.34,341.8
19-05-2019 00:00,39.46,89.9,66.36,318.8
18-05-2019 23:00,41.67,81.9,65.69,286.6
18-05-2019 22:00,41.66,73.95,66.11,256.2
18-05-2019 21:00,41.77,66.58,66.66,195.5
18-05-2019 20:00,41.9,68.14,66.26,186.6
18-05-2019 19:00,43.49,66.1,66.53,142.9
18-05-2019 18:00,44.94,63.35,66.71,115.8
18-05-2019 17:00,47.73,52.42,66.49,86.4
18-05-2019 16:00,49.2,45.88,66.36,87.2
18-05-2019 15:00,49.92,49.34,66.13,124.4
18-05-2019 14:00,50.4,48.18,66.55,281.4
18-05-2019 13:00,50.64,49.61,66.01,388.9
18-05-2019 12:00,47.36,59.1,66.7,300
18-05-2019 11:00,46.52,63.54,66.2,368
18-05-2019 10:00,43.62,75.65,66.66,386.6
18-05-2019 09:00,40.2,82.1,66.14,474.9
18-05-2019 08:00,36.64,92.1,67.15,502.7
18-05-2019 07:00,36.42,97.3,67.16,486.6
18-05-2019 06:00,33.35,99.9,67.37,429.4
18-05-2019 05:00,33.35,99.9,67.7,406.8
18-05-2019 04:00,33.35,99.9,67.7,402.4
18-05-2019 03:00,33.47,99.9,67.77,395.7
18-05-2019 02:00,33.47,99.9,67.7,387
18-05-2019 01:00,33.11,99.9,67.77,395.7
18-05-2019 00:00,33.35,100,67.77,382.4
17-05-2019 23:00,33.6,99.8,67.64,376.3
17-05-2019 22:00,33.11,99.9,67.9,394.7
17-05-2019 21:00,33.97,99.8,68.04,394.1
17-05-2019 20:00,34.33,99.9,67.97,401.8
17-05-2019 19:00,34.21,99.9,67.91,415.2
17-05-2019 18:00,35.42,94.9,67.67,444.9
17-05-2019 17:00,35.78,95.7,67.82,408.7
17-05-2019 16:00,35.54,96.7,68.22,285
17-05-2019 15:00,35.78,96.8,67.95,143
17-05-2019 14:00,35.41,100,68.36,153
17-05-2019 13:00,36.03,99.8,68.63,133
17-05-2019 12:00,35.41,99.7,68.64,163.8
17-05-2019 11:00,36.52,98.1,68.09,163.2
17-05-2019 10:00,36.15,99.9,67.41,203.2
17-05-2019 09:00,35.18,99.9,68.6,267.4
17-05-2019 08:00,35.3,99.8,68.33,244.7
17-05-2019 07:00,35.55,100,68.27,243.7
17-05-2019 06:00,36.4,100,67.94,233
17-05-2019 05:00,36.4,100,68.76,248.6
17-05-2019 04:00,37.13,99.8,68.63,228.5
17-05-2019 03:00,37.5,100,69.03,188.4
17-05-2019 02:00,38.12,99.8,69.03,190.5
17-05-2019 01:00,38.36,100,69.16,169.1
17-05-2019 00:00,38.85,100,69.31,200.7
16-05-2019 23:00,40.07,99.9,69.46,185.5
16-05-2019 22:00,40.8,99.9,69.19,452.4
16-05-2019 21:00,40.42,99.9,69.21,473.4
16-05-2019 20:00,41.41,99.8,68.81,483.1
16-05-2019 19:00,41.77,99.9,68.94,511.4
16-05-2019 18:00,41.77,99.9,69.48,510.4
16-05-2019 17:00,42.14,99.9,67.87,-7999
16-05-2019 16:00,42.36,99.8,68.99,-7999
16-05-2019 15:00,45.66,94,68.75,403.3
16-05-2019 14:00,48.85,87.4,69.15,404.4
16-05-2019 13:00,46.41,88.6,69.66,462.4
16-05-2019 12:00,47.13,86.4,69.55,415.9
16-05-2019 11:00,46.16,87,68.99,440.7
16-05-2019 10:00,46.16,88.9,70,509.2
16-05-2019 09:00,45.21,90.8,70.16,-7999
16-05-2019 08:00,43.25,98.3,70.69,512.5
16-05-2019 07:00,42.39,99.9,70.82,499.1
16-05-2019 06:00,41.65,99.9,70.96,489.7
16-05-2019 05:00,41.28,99.8,70.96,499.5
16-05-2019 04:00,41.16,99.9,70.82,465.9
16-05-2019 03:00,41.41,99.9,70.68,484.2
16-05-2019 02:00,41.29,99.8,71.07,500.5
16-05-2019 01:00,40.81,99.9,71.07,484.7
16-05-2019 00:00,40.81,99.9,71.06,504.1
15-05-2019 23:00,41.05,99.8,71.33,499.4
15-05-2019 22:00,40.93,99.8,71.06,-7999
15-05-2019 21:00,40.44,99.9,71.06,489.9
15-05-2019 20:00,40.43,99.9,71.35,-7999
15-05-2019 19:00,40.3,96.9,71.36,502
15-05-2019 18:00,41.41,92.2,71.23,469.1
15-05-2019 17:00,43.36,82.1,71.24,452.6
15-05-2019 16:00,44.32,74.26,71.54,477.4
15-05-2019 15:00,45.3,68.93,71.16,-7999
15-05-2019 14:00,46.63,64.28,71.32,507
15-05-2019 13:00,47.48,59.37,70.85,472.3
15-05-2019 12:00,46.98,57.12,70.94,418
15-05-2019 11:00,49.69,57.12,71.53,414.2
15-05-2019 10:00,49.71,59.31,71.31,136.6
15-05-2019 09:00,47.54,66.1,71.49,272.7
15-05-2019 08:00,43.4,80.5,72.25,422.7
15-05-2019 07:00,39.23,88.4,72.63,405.2
15-05-2019 06:00,36.05,99.9,72.47,199.9
15-05-2019 05:00,35.32,99.9,72.74,108.5
15-05-2019 04:00,34.46,99.9,72.47,62.06
15-05-2019 03:00,35.92,99.9,72.63,72.06
15-05-2019 02:00,36.54,100,72.35,115.2
15-05-2019 01:00,35.92,99.8,72.29,104.4
15-05-2019 00:00,37.02,99.8,72.24,22.23
14-05-2019 23:00,36.89,99.8,71.57,69.24
14-05-2019 22:00,37.02,99.8,71.57,199.1
14-05-2019 21:00,36.89,99.8,72.32,184.2
14-05-2019 20:00,36.89,99.8,71.51,131.9
14-05-2019 19:00,37.5,99.8,71.51,112.3
14-05-2019 18:00,37.63,99.8,72.12,16.06
14-05-2019 17:00,37.84,96.5,72.43,-129.9
14-05-2019 16:00,40.3,95.8,72.3,-169.3
14-05-2019 15:00,40.18,92.5,71.96,-187.4
14-05-2019 14:00,39.93,99.9,72.57,-232.6
14-05-2019 13:00,39.7,95.9,72.68,-60.27
14-05-2019 12:00,38.23,96.8,72.48,-76.45
14-05-2019 11:00,38.83,96.3,72.3,-111.5
14-05-2019 10:00,40.68,96.8,73.08,-87.1
14-05-2019 09:00,39.59,94.4,73.06,-157
14-05-2019 08:00,38.85,95,72.66,-170.8
14-05-2019 07:00,38.7,88.3,73.24,-221.3
14-05-2019 06:00,43.25,72.51,72.7,-235.1
14-05-2019 05:00,42.88,58.87,72.9,-241.9
14-05-2019 04:00,41.79,58.54,72.81,-247.3
14-05-2019 03:00,41.04,65.69,72.16,-244
14-05-2019 02:00,42.28,60.92,73.22,-249
14-05-2019 01:00,41.79,68.84,72.81,-242
14-05-2019 00:00,41.3,72.73,72.87,-227
13-05-2019 23:00,42.41,71.84,72.67,-235.8
13-05-2019 22:00,41.54,73.27,72.68,-251.2
13-05-2019 21:00,41.77,72.1,72.57,-255.2
13-05-2019 20:00,43.25,65.35,73.24,-230.9
13-05-2019 19:00,46.53,55.1,72.89,-246.5
13-05-2019 18:00,48.72,55.22,72.45,-271.5
13-05-2019 17:00,50.18,47.24,72.33,-274.2
13-05-2019 16:00,51.53,45.6,72.21,-282.8
13-05-2019 15:00,51.87,39.39,72.98,-296.9
13-05-2019 14:00,54.32,34.14,73.18,-317.4
13-05-2019 13:00,52.14,35.92,71.46,-341.9
13-05-2019 12:00,49.57,30.74,73,-331.1
13-05-2019 11:00,49.82,37.15,73.81,-330.4
